Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1;e8a5d17e;0,983;1,0062;1,3372;0,8814;0,8772;0,8822;2,6332;1,6765;2,107
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 1;02a7c1cd;0,983;1,0056;1,3383;0,8814;0,8772;0,8822;2,6328;1,6765;2,1068
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 1;6546143d;0,9828;1,0038;1,3433;0,8814;0,8772;0,8822;2,6305;1,6765;2,1058
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 1456;d792a808;0,9838;0,9982;1,3071;0,8644;0,8621;0,8649;2,6684;1,6451;2,1056
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 1;ca619d2a;0,9828;1,0034;1,3443;0,8814;0,8772;0,8822;2,6301;1,6765;2,1056
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 13456;5e8e950c;0,9822;0,9865;1,3668;0,8814;0,8772;0,8822;2,6299;1,6765;2,1055
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 16;f9ad822b;0,9828;1,0033;1,3459;0,8814;0,8772;0,8822;2,6288;1,6765;2,105
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 16;579e951d;0,9829;1,0078;1,3414;0,8814;0,8772;0,8822;2,6278;1,6765;2,1046
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 16;f127afa4;0,9828;1,0037;1,3465;0,8814;0,8772;0,8822;2,6278;1,6765;2,1046
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 13456;0be4cca1;0,9822;0,9879;1,3686;0,8814;0,8772;0,8822;2,6268;1,6765;2,1041
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 136;0eef64d4;0,9829;1,0099;1,3423;0,8814;0,8772;0,8822;2,6248;1,6765;2,1032
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 13;223f6527;0,9829;1,01;1,3428;0,8814;0,8772;0,8822;2,6242;1,6765;2,103
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1456;43f8b51a;0,9837;1,0022;1,3109;0,8644;0,8621;0,8649;2,6606;1,6451;2,1021
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 136;29eefd8e;0,9829;1,0126;1,3421;0,8814;0,8772;0,8822;2,622;1,6765;2,1019
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 13;8ad32a29;0,9829;1,0128;1,3423;0,8814;0,8772;0,8822;2,6217;1,6765;2,1018
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 135;dcba2b51;0,9827;1,0095;1,3501;0,8814;0,8772;0,8822;2,6185;1,6765;2,1004
SARIMAXv2.4 (1, 0, 0)(0, 0, 1, 5) (Log) (MinMax) + 1456;2db9c2d9;0,9833;0,9972;1,3265;0,8644;0,8621;0,8649;2,6523;1,6451;2,0983
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1456;7f384984;0,982;0,9951;1,3762;0,8814;0,8772;0,8822;2,6126;1,6765;2,0977
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1345;e9c5bff1;0,9821;0,9987;1,3726;0,8814;0,8772;0,8822;2,6116;1,6765;2,0973
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1345;b60b2987;0,9821;0,9981;1,3732;0,8814;0,8772;0,8822;2,6117;1,6765;2,0973
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1346;d9db2e53;0,9819;0,9947;1,3784;0,8814;0,8772;0,8822;2,6113;1,6765;2,0971
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1346;27fd148a;0,9819;0,9951;1,3788;0,8814;0,8772;0,8822;2,6105;1,6765;2,0968
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1456;c6cc08c0;0,982;0,9961;1,3775;0,8814;0,8772;0,8822;2,6104;1,6765;2,0967
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1345;6b15fe8a;0,9821;0,9995;1,3731;0,8814;0,8772;0,8822;2,6102;1,6765;2,0967
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1456;aec07170;0,9819;0,9966;1,3793;0,8814;0,8772;0,8822;2,6084;1,6765;2,0959
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 134;6cf34b75;0,9819;0,9999;1,3793;0,8814;0,8772;0,8822;2,6048;1,6765;2,0942
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 134;7939033;0,9819;1,0003;1,3798;0,8814;0,8772;0,8822;2,604;1,6765;2,0939
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1346;2833548d;0,9818;0,9972;1,3839;0,8814;0,8772;0,8822;2,6041;1,6765;2,0939
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1356;7e9f7e1d;0,9817;0,9971;1,3865;0,8814;0,8772;0,8822;2,602;1,6765;2,093
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1356;9b440f68;0,9817;0,9975;1,3867;0,8814;0,8772;0,8822;2,6015;1,6765;2,0927
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1356;d6816740;0,9817;0,9978;1,3867;0,8814;0,8772;0,8822;2,6011;1,6765;2,0926
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 156;7b362c29;0,9818;0,9987;1,3854;0,8814;0,8772;0,8822;2,6011;1,6765;2,0926
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 156;887f6f4f;0,9817;0,9986;1,3857;0,8814;0,8772;0,8822;2,601;1,6765;2,0925
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 156;8cbd6074;0,9817;0,9992;1,3859;0,8814;0,8772;0,8822;2,6002;1,6765;2,0921
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 136;3f81e369;0,9817;0,9993;1,3861;0,8814;0,8772;0,8822;2,5999;1,6765;2,092
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 136;d06349ab;0,9817;0,9994;1,386;0,8814;0,8772;0,8822;2,5998;1,6765;2,092
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 136;d3fedd95;0,9817;0,9995;1,3865;0,8814;0,8772;0,8822;2,5994;1,6765;2,0918
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 146;0ba2fa48;0,9816;0,9969;1,3901;0,8814;0,8772;0,8822;2,5994;1,6765;2,0918
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 146;0967849e;0,9817;0,9989;1,388;0,8814;0,8772;0,8822;2,5988;1,6765;2,0915
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 146;47c78698;0,9817;0,9989;1,388;0,8814;0,8772;0,8822;2,5989;1,6765;2,0915
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 16;12feb60e;0,9817;0,9992;1,3879;0,8814;0,8772;0,8822;2,5986;1,6765;2,0914
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 134;46cbf9f2;0,9818;1,0023;1,384;0,8814;0,8772;0,8822;2,5983;1,6765;2,0913
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 16;def7c109;0,9817;0,9995;1,3888;0,8814;0,8772;0,8822;2,5975;1,6765;2,091
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 16;ee2b1acf;0,9817;0,9995;1,3889;0,8814;0,8772;0,8822;2,5975;1,6765;2,0909
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 156;de94ee9a;0,9832;1,0136;1,3282;0,8644;0,8621;0,8649;2,633;1,6451;2,0896
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 145;0b5849e7;0,9818;1,0068;1,3829;0,8814;0,8772;0,8822;2,5944;1,6765;2,0895
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1356;da649022;0,9832;1,0132;1,3309;0,8644;0,8621;0,8649;2,6311;1,6451;2,0888
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 156;6ecac08b;0,9832;1,0152;1,3302;0,8644;0,8621;0,8649;2,6295;1,6451;2,0881
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 15;d386bbe8;0,9831;1,015;1,3327;0,8644;0,8621;0,8649;2,6276;1,6451;2,0872
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 13;24d65f56;0,9816;1,0069;1,3896;0,8814;0,8772;0,8822;2,5889;1,6765;2,0871
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 13;d204fa93;0,9816;1,0068;1,3899;0,8814;0,8772;0,8822;2,5887;1,6765;2,087
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 16;00df0f3f;0,9829;1,0087;1,3413;0,8644;0,8621;0,8649;2,6269;1,6451;2,0869
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 13;7267897e;0,9816;1,0068;1,39;0,8814;0,8772;0,8822;2,5886;1,6765;2,0869
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 15;456c3b63;0,9817;1,0082;1,3891;0,8814;0,8772;0,8822;2,5879;1,6765;2,0866
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 14;ea21a132;0,9816;1,0075;1,3904;0,8814;0,8772;0,8822;2,5876;1,6765;2,0865
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 14;f4c9cf72;0,9816;1,0074;1,3904;0,8814;0,8772;0,8822;2,5877;1,6765;2,0865
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 135;276a75b6;0,9816;1,0075;1,3903;0,8814;0,8772;0,8822;2,5876;1,6765;2,0865
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 145;25faf6ad;0,9817;1,0087;1,3887;0,8814;0,8772;0,8822;2,5877;1,6765;2,0865
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 145;795e315d;0,9817;1,0088;1,3889;0,8814;0,8772;0,8822;2,5874;1,6765;2,0864
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 135;3450114a;0,9816;1,0078;1,3905;0,8814;0,8772;0,8822;2,5872;1,6765;2,0863
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 135;1498bca3;0,9816;1,0076;1,3906;0,8814;0,8772;0,8822;2,5873;1,6765;2,0863
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 14;43bc5a6c;0,9816;1,0076;1,3908;0,8814;0,8772;0,8822;2,5871;1,6765;2,0863
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 156;eabd65b6;0,983;1,0145;1,336;0,8644;0,8621;0,8649;2,6252;1,6451;2,0862
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 15;55a1e17f;0,9831;1,0164;1,3337;0,8644;0,8621;0,8649;2,6252;1,6451;2,0862
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 135;c49084c6;0,983;1,0153;1,3354;0,8644;0,8621;0,8649;2,6249;1,6451;2,086
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 146;7ba719dd;0,9829;1,0107;1,3419;0,8644;0,8621;0,8649;2,6243;1,6451;2,0857
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 13;4830027f;0,983;1,014;1,338;0,8644;0,8621;0,8649;2,624;1,6451;2,0856
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 15;ebc0dfa3;0,9816;1,0095;1,3911;0,8814;0,8772;0,8822;2,5849;1,6765;2,0853
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (MinMax) + 1;417dad37;0,9816;1,0091;1,3922;0,8814;0,8772;0,8822;2,5845;1,6765;2,0851
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) + 1;9bc39662;0,9816;1,0091;1,3921;0,8814;0,8772;0,8822;2,5845;1,6765;2,0851
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (Standard) + 136;079ff329;0,983;1,0145;1,3387;0,8644;0,8621;0,8649;2,6229;1,6451;2,0851
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 15;a5c8e4c9;0,983;1,0148;1,3385;0,8644;0,8621;0,8649;2,6227;1,6451;2,085
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 1;3c2efb9b;0,9816;1,0088;1,393;0,8814;0,8772;0,8822;2,5841;1,6765;2,0849
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 15;1d38c6b4;0,9816;1,01;1,3917;0,8814;0,8772;0,8822;2,5838;1,6765;2,0848
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 156;b9d1cdc7;0,9829;1,0146;1,3396;0,8644;0,8621;0,8649;2,6221;1,6451;2,0847
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 1356;a490a5cf;0,9829;1,0135;1,3417;0,8644;0,8621;0,8649;2,6214;1,6451;2,0845
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) + 15;87e8b132;0,9829;1,0166;1,3417;0,8644;0,8621;0,8649;2,6181;1,6451;2,083
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 13;f00c6527;0,983;1,019;1,3386;0,8644;0,8621;0,8649;2,6182;1,6451;2,083
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (Standard) + 135;d97e98ef;0,9828;1,0157;1,3434;0,8644;0,8621;0,8649;2,6176;1,6451;2,0828
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 136;97a107f6;0,983;1,0192;1,3392;0,8644;0,8621;0,8649;2,6175;1,6451;2,0827
SARIMAXv2.4 (1, 0, 3)(0, 0, 0, 5) (Log) + 1356;b9905765;0,9827;1,0174;1,3474;0,8644;0,8621;0,8649;2,6125;1,6451;2,0804
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 1356;dc20ef60;0,9829;1,0231;1,3403;0,8644;0,8621;0,8649;2,6124;1,6451;2,0804
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 15;5e57aca2;0,9819;1,0274;1,3812;0,8814;0,8772;0,8822;2,5739;1,6765;2,0803
SARIMAXv2.4 (1, 0, 3)(0, 0, 0, 5) (Log) + 135;4d78bcc1;0,9827;1,0189;1,3485;0,8644;0,8621;0,8649;2,6099;1,6451;2,0793
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (MinMax) + 156;defb8271;0,9818;1,0318;1,3847;0,8814;0,8814;0,8816;2,5665;1,6786;2,0782
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1456;73bf9558;0,9816;1,0267;1,3896;0,8814;0,8772;0,8822;2,5679;1,6765;2,0776
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) + 135;29a0f57f;0,9828;1,0268;1,3451;0,8644;0,8621;0,8649;2,6045;1,6451;2,0768
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1356;362766b7;0,9824;1,0253;1,3603;0,8644;0,8621;0,8649;2,5932;1,6451;2,0718
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 145;8f3daf2e;0,9812;1,0335;1,407;0,8814;0,8772;0,8822;2,5471;1,6765;2,0682
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 135;886f364f;0,982;1,0661;1,377;0,8814;0,8772;0,8822;2,5385;1,6765;2,0644
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1;0009ec5d;0,9806;1,0364;1,4276;0,8814;0,8772;0,8822;2,5282;1,6765;2,0597
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (MinMax) + 136;a0f66daa;0,9811;1,0612;1,4089;0,8814;0,8814;0,8816;2,5179;1,6786;2,0563
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (Log) (MinMax) + 146;3f40d2cd;0,9814;1,0369;1,397;0,8644;0,8667;0,8644;2,5515;1,6475;2,0543
SARIMAXv2.4 (0, 0, 3)(0, 0, 1, 5) (Log) (MinMax) + 16;19e89ad4;0,9814;1,0386;1,3995;0,8644;0,8667;0,8644;2,5478;1,6475;2,0526
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 156;73a7844f;0,9816;1,0445;1,3913;0,8644;0,8621;0,8649;2,5483;1,6451;2,0516
SARIMAXv2.4 (0, 0, 3)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 1356;9ffe8226;0,9815;1,0769;1,3947;0,8644;0,8621;0,8649;2,514;1,6451;2,0361
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (Log) (MinMax) + 1;48d84da3;0,9782;1,0425;1,5149;0,8814;0,8772;0,8822;2,4596;1,6765;2,0289
SARIMAXv2.4 (0, 0, 0)(0, 0, 1, 5) (Log) (MinMax) + 145;b3774d36;0,9799;1,1035;1,4555;0,8814;0,8772;0,8822;2,4432;1,6765;2,0215
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 13;6dd7396c;0,9803;1,1287;1,438;0,8814;0,8772;0,8822;2,4339;1,6765;2,0173
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 146;4182596b;0,9804;1,0799;1,4354;0,8475;0,8525;0,8471;2,4797;1,6167;2,005
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 136;a294aa1c;0,9793;1,1366;1,4738;0,8475;0,8525;0,8471;2,401;1,6167;1,9696
SARIMAXv2.4 (0, 0, 3)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 16;9019ad60;0,9784;1,1433;1,5083;0,8475;0,8525;0,8471;2,3713;1,6167;1,9563
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 15;d27d0734;0,9771;1,2107;1,5525;0,8814;0,8772;0,8822;2,2886;1,6765;1,9519
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 13;28fce426;0,9753;1,2412;1,6122;0,8814;0,8772;0,8822;2,2293;1,6765;1,9253
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) (Standard) + 256;7e04a487;0,9687;1,4394;1,8144;0,9322;0,9333;0,9322;1,9996;1,776;1,8766
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (Standard) + 236;8050d2c7;0,9697;1,4975;1,7849;0,9153;0,9206;0,9144;1,9843;1,7457;1,8531
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (Standard) + 23;ff0629ad;0,9691;1,5146;1,803;0,9153;0,9206;0,9144;1,9673;1,7457;1,8454
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) (MinMax) + 256;19ec95df;0,9654;1,5093;1,9083;0,9322;0,9333;0,9322;1,9216;1,776;1,8415
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) + 256;5125aa6a;0,9654;1,5094;1,9083;0,9322;0,9333;0,9322;1,9216;1,776;1,8415
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) (Standard) + 25;e2180439;0,967;1,4842;1,8642;0,9153;0,918;0,9149;1,9535;1,7445;1,8385
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) (Standard) + 2346;1c315a5b;0,9665;1,6642;1,8775;0,9492;0,9508;0,9489;1,8676;1,8084;1,835
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) + 236;a165b35f;0,968;1,5359;1,8353;0,9153;0,9206;0,9144;1,9419;1,7457;1,834
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (MinMax) + 236;561c7563;0,968;1,5359;1,8354;0,9153;0,9206;0,9144;1,9419;1,7457;1,834
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (MinMax) + 23;f7e73f00;0,9674;1,5428;1,8514;0,9153;0,9206;0,9144;1,9312;1,7457;1,8292
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) + 23;7b0ddb44;0,9674;1,5428;1,8514;0,9153;0,9206;0,9144;1,9312;1,7457;1,8292
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) + 2346;6a4ed027;0,9654;1,6881;1,9066;0,9492;0,9508;0,9489;1,8454;1,8084;1,825
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) (MinMax) + 2346;d64209ec;0,9654;1,6881;1,9066;0,9492;0,9508;0,9489;1,8454;1,8084;1,825
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 2456;3a208ab1;0,9639;1,6455;1,9492;0,9492;0,9508;0,9489;1,8441;1,8084;1,8245
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 2456;0b62ef86;0,9639;1,6455;1,9494;0,9492;0,9508;0,9489;1,8441;1,8084;1,8244
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (Standard) + 2356;60b20e0d;0,9666;1,5479;1,8752;0,9153;0,9206;0,9144;1,9181;1,7457;1,8233
SARIMAXv2.4 (1, 1, 0)(0, 0, 1, 5) (Log) (Standard) + 235;eed04b28;0,9666;1,5548;1,8738;0,9153;0,9206;0,9144;1,9156;1,7457;1,8222
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (Log) + 2456;ef9f338a;0,9632;1,6545;1,9673;0,9492;0,9508;0,9489;1,833;1,8084;1,8195
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) (MinMax) + 25;54e2177c;0,9643;1,5414;1,9374;0,9153;0,918;0,9149;1,8941;1,7445;1,8118
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) + 25;f8d3c2a7;0,9643;1,5414;1,9374;0,9153;0,918;0,9149;1,8941;1,7445;1,8118
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) + 2356;160f2fd6;0,9651;1,5754;1,9148;0,9153;0,9206;0,9144;1,8883;1,7457;1,8099
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (MinMax) + 2356;de265fee;0,9651;1,5755;1,9149;0,9153;0,9206;0,9144;1,8883;1,7457;1,8099
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 245;f237d140;0,964;1,6392;1,9468;0,9322;0,9355;0,9316;1,8477;1,7769;1,8088
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 245;df9553e0;0,964;1,6393;1,9472;0,9322;0,9355;0,9316;1,8475;1,7769;1,8087
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (Log) + 2345;2e6ab827;0,9636;1,7309;1,9573;0,9492;0,9508;0,9489;1,8079;1,8084;1,8082
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) + 234;08e4d576;0,9655;1,69;1,9061;0,9322;0,9355;0,9316;1,8449;1,7769;1,8075
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) (MinMax) + 234;ef5d5f9a;0,9655;1,69;1,906;0,9322;0,9355;0,9316;1,8449;1,7769;1,8075
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (Log) + 23456;ccee6c5e;0,9635;1,7354;1,9594;0,9492;0,9508;0,9489;1,8054;1,8084;1,807
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 2345;4.0492000000000003e+80;0,9633;1,7362;1,9648;0,9492;0,9508;0,9489;1,8029;1,8084;1,8059
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 2345;61960aa8;0,9633;1,7362;1,9648;0,9492;0,9508;0,9489;1,8029;1,8084;1,8059
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) (MinMax) + 235;98f6c3c4;0,9647;1,5872;1,9272;0,9153;0,9206;0,9144;1,8779;1,7457;1,8052
SARIMAXv2.4 (1, 1, 0)(1, 0, 0, 5) (Log) + 235;9e643b0c;0,9647;1,5872;1,9272;0,9153;0,9206;0,9144;1,8779;1,7457;1,8052
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 23456;c75eb6f7;0,9633;1,7403;1,9659;0,9492;0,9508;0,9489;1,8009;1,8084;1,805
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 23456;612b8df5;0,9633;1,7403;1,9661;0,9492;0,9508;0,9489;1,8009;1,8084;1,805
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (Log) + 245;b6874c3e;0,9633;1,6486;1,9643;0,9322;0,9355;0,9316;1,8367;1,7769;1,8038
SARIMAXv2.4 (1, 1, 1)(1, 0, 0, 5) (Log) (Standard) + 234;cf1ea177;0,9645;1,715;1,9325;0,9322;0,9355;0,9316;1,8242;1,7769;1,7982
SARIMAXv2.4 (3, 1, 0)(0, 0, 0, 5) (Log) + 26;1fdc497c;0,962;1,5905;2,0004;0,9153;0,9153;0,9155;1,8464;1,7432;1,7896
SARIMAXv2.4 (3, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 26;4867a16b;0,962;1,5905;2,0004;0,9153;0,9153;0,9155;1,8464;1,7432;1,7896
SARIMAXv2.4 (0, 1, 1)(0, 0, 1, 5) (Log) (Standard) + 246;e5b5e636;0,9579;1,7401;2,1045;0,9492;0,9508;0,9489;1,7478;1,8084;1,7811
SARIMAXv2.4 (0, 1, 1)(0, 0, 1, 5) (Log) (MinMax) + 246;ede55472;0,9569;1,7568;2,1302;0,9492;0,9508;0,9489;1,7326;1,8084;1,7743
SARIMAXv2.4 (0, 1, 1)(0, 0, 1, 5) (Log) + 246;e6916c67;0,9569;1,7568;2,1302;0,9492;0,9508;0,9489;1,7326;1,8084;1,7743
SARIMAXv2.4 (1, 1, 1)(0, 0, 1, 5) (Log) (Standard) + 24;e73f4ca7;0,9585;1,7042;2,0892;0,9322;0,9355;0,9316;1,7666;1,7769;1,7723
SARIMAXv2.4 (3, 1, 0)(1, 0, 1, 5) (Log) + 2;49ccfeff;0,9619;1,6044;2,0019;0,8983;0,9;0,8983;1,8398;1,7117;1,7694
