Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 35;e2fcdfed;0,6121;4,2685;6,3876;0,431;0,459;0,4298;0,747;0,837;0,7965
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) (Standard) + 12356;b5a817f1;0,692;4,1526;5,6913;0,3966;0,4262;0,3952;0,8162;0,7723;0,7921
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) + 146;b7cc550a;0,6592;5,0106;5,9874;0,4483;0,4074;0,4512;0,7442;0,8308;0,7919
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) + 14;d8f94dc6;0,6583;5,0238;5,9947;0,4483;0,4074;0,4512;0,743;0,8308;0,7913
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 146;72bd5598;0,6563;5,0333;6,0123;0,4483;0,4074;0,4512;0,741;0,8308;0,7904
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 1236;e69e7772;0,6895;4,1801;5,715;0,3966;0,4262;0,3952;0,8123;0,7723;0,7903
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 136;b5207aec;0,5698;5,4442;6,7266;0,4655;0,4746;0,4655;0,6621;0,892;0,7885
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1345;21582eeb;0,6381;4,8979;6,1697;0,4483;0,4074;0,4512;0,7331;0,8308;0,7868
SARIMAXv2.4 (2, 0, 2)(0, 0, 0, 5) (RetLog) (MinMax) + 13456;a03da552;0,6386;4,9534;6,1653;0,4483;0,4074;0,4512;0,731;0,8308;0,7859
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 12345;1d336504;0,6837;4,2723;5,7675;0,3966;0,4262;0,3952;0,8018;0,7723;0,7856
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 1356;95d23044;0,6747;4,8613;5,8492;0,431;0,4;0,4333;0,7633;0,8036;0,7855
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1346;57bc5fd3;0,5628;5,511;6,7809;0,4655;0,4746;0,4655;0,655;0,892;0,7853
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 1234;66792ae9;0,6823;4,2884;5,7808;0,3966;0,4262;0,3952;0,7997;0,7723;0,7846
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 16;efed1405;0,6679;4,7916;5,9105;0,431;0,4;0,4333;0,7611;0,8036;0,7845
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 146;5d180a16;0,5621;5,5472;6,7866;0,4655;0,4746;0,4655;0,6532;0,892;0,7845
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 1;74a1f955;0,6675;4,7994;5,914;0,431;0,4;0,4333;0,7604;0,8036;0,7841
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) + 135;a4eca9b4;0,6719;4,8849;5,8745;0,431;0,4;0,4333;0,76;0,8036;0,7839
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) + 136;aec88b37;0,6704;4,8682;5,8881;0,431;0,4;0,4333;0,7595;0,8036;0,7837
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 136;ce38b07e;0,6696;4,8718;5,895;0,431;0,4;0,4333;0,7587;0,8036;0,7834
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) + 16;9e3e9db7;0,665;4,7971;5,9357;0,431;0,4;0,4333;0,7586;0,8036;0,7833
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 13456;9fa46547;0,6704;4,8935;5,8877;0,431;0,4;0,4333;0,7584;0,8036;0,7832
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 13;73da5134;0,6692;4,8778;5,8982;0,431;0,4;0,4333;0,7582;0,8036;0,7831
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 13;6e02dfa4;0,6692;4,8768;5,8987;0,431;0,4;0,4333;0,7582;0,8036;0,7831
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) + 1;292dbcfe;0,6645;4,8067;5,9403;0,431;0,4;0,4333;0,7577;0,8036;0,7829
SARIMAXv2.4 (1, 0, 2)(0, 0, 0, 5) (RetLog) (MinMax) + 34;2f80c4f1;0,555;4,9961;6,8412;0,4483;0,4839;0,4464;0,6703;0,8741;0,7824
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 1256;f3246a34;0,6856;4,2037;5,7504;0,3966;0,4068;0,3964;0,8076;0,7613;0,7821
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 123456;d4c4f1b4;0,6748;4,3107;5,8479;0,3966;0,4262;0,3952;0,7923;0,7723;0,7813
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 12345;b6509a76;0,6747;4,3105;5,8491;0,3966;0,4262;0,3952;0,7922;0,7723;0,7813
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 12346;e305f157;0,6731;4,3284;5,8637;0,3966;0,4262;0,3952;0,7898;0,7723;0,7802
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 1234;5da0af75;0,6729;4,3287;5,8658;0,3966;0,4262;0,3952;0,7896;0,7723;0,7801
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 13456;37632637;0,6655;4,97;5,9317;0,431;0,4;0,4333;0,751;0,8036;0,7799
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1356;624e5398;0,664;4,9416;5,945;0,431;0,4;0,4333;0,7511;0,8036;0,7799
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) + 156;c83de356;0,6615;4,9095;5,9672;0,431;0,4;0,4333;0,7505;0,8036;0,7797
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 135;b5b33c5c;0,6635;4,9486;5,9487;0,431;0,4;0,4333;0,7504;0,8036;0,7796
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) + 15;289173f0;0,6585;4,9422;5,9927;0,431;0,4;0,4333;0,7468;0,8036;0,778
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (Standard) + 156;bf61b995;0,6561;4,9542;6,014;0,431;0,4;0,4333;0,7443;0,8036;0,7769
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (Standard) + 15;b2c5b38a;0,6559;4,9593;6,0158;0,431;0,4;0,4333;0,7439;0,8036;0,7767
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 14;16cc4d67;0,6558;5,0389;6,0165;0,431;0,4;0,4333;0,7404;0,8036;0,7751
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1256;a73cd91b;0,6421;4,4011;6,1354;0,4068;0,4262;0,4063;0,7614;0,7862;0,775
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 125;fab8c526;0,6414;4,4046;6,1417;0,4068;0,4262;0,4063;0,7606;0,7862;0,7747
SARIMAXv2.4 (1, 0, 2)(0, 0, 0, 5) (RetLog) + 145;9149188c;0,6538;5,0255;6,0341;0,431;0,4;0,4333;0,7394;0,8036;0,7747
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12;eebd0fbd;0,6405;4,4125;6,1498;0,4068;0,4262;0,4063;0,7595;0,7862;0,7742
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 126;1a82ad8d;0,6404;4,4121;6,15;0,4068;0,4262;0,4063;0,7595;0,7862;0,7742
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12456;94d3f312;0,6404;4,4103;6,1505;0,4068;0,4262;0,4063;0,7595;0,7862;0,7742
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12356;2f6bcda9;0,64;4,4095;6,1538;0,4068;0,4262;0,4063;0,7593;0,7862;0,7741
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1235;0624a31a;0,64;4,4082;6,1535;0,4068;0,4262;0,4063;0,7594;0,7862;0,7741
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1245;957f5377;0,6402;4,4121;6,1517;0,4068;0,4262;0,4063;0,7593;0,7862;0,7741
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 125;33cb308e;0,64;4,4141;6,1535;0,4068;0,4262;0,4063;0,7591;0,7862;0,774
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1256;9ba30ddd;0,6401;4,4128;6,1525;0,4068;0,4262;0,4063;0,7592;0,7862;0,774
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1245;72c3e404;0,6399;4,4125;6,1547;0,4068;0,4262;0,4063;0,7591;0,7862;0,774
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1246;77c93259;0,64;4,4156;6,1539;0,4068;0,4262;0,4063;0,7589;0,7862;0,7739
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 124;7a5df2ba;0,6401;4,4191;6,1531;0,4068;0,4262;0,4063;0,7588;0,7862;0,7739
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12456;32807c1c;0,6396;4,4164;6,157;0,4068;0,4262;0,4063;0,7586;0,7862;0,7738
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12456;b03156bc;0,6394;4,4193;6,1585;0,4068;0,4262;0,4063;0,7583;0,7862;0,7736
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 123456;d9e56d7f;0,6395;4,4236;6,158;0,4068;0,4262;0,4063;0,7581;0,7862;0,7735
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12356;36b07e0b;0,639;4,4192;6,1621;0,4068;0,4262;0,4063;0,758;0,7862;0,7735
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12356;c2e750be;0,6392;4,4223;6,1609;0,4068;0,4262;0,4063;0,7579;0,7862;0,7735
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12345;3c8cd30f;0,6394;4,4243;6,159;0,4068;0,4262;0,4063;0,758;0,7862;0,7735
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 123456;3485dd07;0,6392;4,4234;6,1603;0,4068;0,4262;0,4063;0,7579;0,7862;0,7735
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 123;f358d5c7;0,6391;4,4246;6,1617;0,4068;0,4262;0,4063;0,7577;0,7862;0,7734
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1235;be64594a;0,6387;4,4191;6,1645;0,4068;0,4262;0,4063;0,7578;0,7862;0,7734
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12345;adfdc98c;0,6391;4,4247;6,161;0,4068;0,4262;0,4063;0,7578;0,7862;0,7734
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1235;6e7dccff;0,639;4,4237;6,162;0,4068;0,4262;0,4063;0,7578;0,7862;0,7734
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1236;8aeb0c76;0,6389;4,4211;6,1632;0,4068;0,4262;0,4063;0,7578;0,7862;0,7734
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1245;386a0828;0,6387;4,42;6,165;0,4068;0,4262;0,4063;0,7577;0,7862;0,7734
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12345;51049ed1;0,638;4,4284;6,171;0,4068;0,4262;0,4063;0,7567;0,7862;0,7729
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1246;62942ed3;0,6379;4,4311;6,1717;0,4068;0,4262;0,4063;0,7565;0,7862;0,7728
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1256;26b9b12e;0,6375;4,4271;6,1749;0,4068;0,4262;0,4063;0,7564;0,7862;0,7728
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 1456;20bf67a0;0,6498;5,0553;6,0686;0,431;0,4;0,4333;0,735;0,8036;0,7727
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 123456;282b295a;0,6377;4,4324;6,1738;0,4068;0,4262;0,4063;0,7562;0,7862;0,7727
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 124;3ea3dc85;0,6376;4,4348;6,1744;0,4068;0,4262;0,4063;0,7561;0,7862;0,7726
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1456;02aeef20;0,6507;5,0852;6,0613;0,431;0,4;0,4333;0,7344;0,8036;0,7724
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12346;a618a07f;0,6373;4,4374;6,177;0,4068;0,4262;0,4063;0,7557;0,7862;0,7724
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1236;62e5a060;0,6369;4,4397;6,1801;0,4068;0,4262;0,4063;0,7553;0,7862;0,7723
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1234;4df7854a;0,6371;4,4402;6,1789;0,4068;0,4262;0,4063;0,7554;0,7862;0,7723
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12346;f3d850f6;0,6369;4,4418;6,1805;0,4068;0,4262;0,4063;0,7551;0,7862;0,7722
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 145;58e0430e;0,6502;5,0926;6,0653;0,431;0,4;0,4333;0,7338;0,8036;0,7721
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 123;7a9f0864;0,6367;4,4424;6,1821;0,4068;0,4262;0,4063;0,755;0,7862;0,7721
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 126;e994143d;0,636;4,4392;6,188;0,4068;0,4262;0,4063;0,7546;0,7862;0,772
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 125;957824f0;0,6359;4,4361;6,1884;0,4068;0,4262;0,4063;0,7548;0,7862;0,772
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1234;7b03bb87;0,6361;4,4415;6,1865;0,4068;0,4262;0,4063;0,7546;0,7862;0,772
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12346;3d4dc439;0,636;4,4409;6,1877;0,4068;0,4262;0,4063;0,7545;0,7862;0,7719
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1236;8c20966d;0,6357;4,4436;6,1905;0,4068;0,4262;0,4063;0,7541;0,7862;0,7718
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 126;5bb27839;0,6355;4,4406;6,1917;0,4068;0,4262;0,4063;0,7542;0,7862;0,7718
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12;e92a7b89;0,6356;4,4429;6,1914;0,4068;0,4262;0,4063;0,7541;0,7862;0,7717
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1246;45a4c89d;0,6348;4,4481;6,1981;0,4068;0,4262;0,4063;0,7532;0,7862;0,7713
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 123;c47ed3ae;0,6342;4,4522;6,2028;0,4068;0,4262;0,4063;0,7526;0,7862;0,7711
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1234;6286e18e;0,6345;4,4588;6,2002;0,4068;0,4262;0,4063;0,7525;0,7862;0,771
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 124;97075c0d;0,6343;4,4565;6,2021;0,4068;0,4262;0,4063;0,7524;0,7862;0,771
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12;0fcb7666;0,6336;4,4551;6,2085;0,4068;0,4262;0,4063;0,7519;0,7862;0,7708
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) + 1346;c88eb761;0,6741;4,8849;5,8544;0,4138;0,3929;0,4155;0,7618;0,7764;0,7698
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) + 134;690613b0;0,6721;4,9175;5,8723;0,4138;0,3929;0,4155;0,7587;0,7764;0,7685
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1346;32f6cf9b;0,6715;4,912;5,8781;0,4138;0,3929;0,4155;0,7584;0,7764;0,7683
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 15;8450f5e9;0,6447;4,7795;6,1135;0,4138;0,4138;0,4143;0,7436;0,7883;0,7682
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 134;5e27ca06;0,6712;4,9162;5,8803;0,4138;0,3929;0,4155;0,758;0,7764;0,7682
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 16;38af175e;0,5124;5,7199;7,1615;0,4655;0,4746;0,4655;0,615;0,892;0,7674
SARIMAXv2.4 (1, 0, 2)(0, 0, 0, 5) (RetLog) + 1345;3e28dfde;0,6693;4,9214;5,8973;0,4138;0,3929;0,4155;0,7563;0,7764;0,7674
SARIMAXv2.4 (0, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 1345;acd8be5e;0,6652;4,9754;5,9337;0,4138;0,3929;0,4155;0,7506;0,7764;0,7648
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 123456;fce5a189;0,6836;4,2725;5,7684;0,3793;0,4;0,3786;0,8018;0,7344;0,7647
SARIMAXv2.4 (1, 0, 3)(1, 0, 0, 5) (RetLog) (MinMax) + 156;2ba72e5b;0,609;5,1293;6,4126;0,431;0,4211;0,4321;0,7017;0,8155;0,7643
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 12346;fa1f1b27;0,6822;4,2884;5,7814;0,3793;0,4;0,3786;0,7996;0,7344;0,7638
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 145;d682dfcd;0,6484;4,9192;6,0815;0,4138;0,3929;0,4155;0,7399;0,7764;0,76
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 1;042aa213;0,4992;5,9925;7,2573;0,4483;0,4667;0,4476;0,5981;0,8644;0,7446
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1246;77fb1ad4;0,6107;4,658;6,3991;0,3898;0,4;0,3897;0,7245;0,7484;0,7377
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 124;d4cef812;0,6108;4,6591;6,3982;0,3898;0,4;0,3897;0,7245;0,7484;0,7377
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12;f41e77b4;0,6108;4,6609;6,3984;0,3898;0,4;0,3897;0,7244;0,7484;0,7376
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 126;a99102dc;0,6107;4,6612;6,3995;0,3898;0,4;0,3897;0,7243;0,7484;0,7376
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1234;7eec91b3;0,6101;4,6592;6,4045;0,3898;0,4;0,3897;0,724;0,7484;0,7374
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12346;e7841947;0,6097;4,6603;6,4075;0,3898;0,4;0,3897;0,7237;0,7484;0,7373
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 123;a964756d;0,6093;4,6688;6,4111;0,3898;0,4;0,3897;0,7229;0,7484;0,737
SARIMAXv2.4 (3, 0, 2)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 1236;d8d10341;0,6088;4,6717;6,4152;0,3898;0,4;0,3897;0,7224;0,7484;0,7367
SARIMAXv2.4 (3, 0, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 12456;c123a6d3;0,6078;4,6612;6,4227;0,3898;0,4;0,3897;0,7223;0,7484;0,7367
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12345;042c8e10;0,6075;4,6609;6,4256;0,3898;0,4;0,3897;0,722;0,7484;0,7366
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1245;929c5756;0,6076;4,6627;6,4246;0,3898;0,4;0,3897;0,722;0,7484;0,7366
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 123456;f6a34575;0,6073;4,6625;6,4269;0,3898;0,4;0,3897;0,7219;0,7484;0,7365
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1256;feb15494;0,6071;4,6683;6,4291;0,3898;0,4;0,3897;0,7214;0,7484;0,7363
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 125;625968ba;0,6067;4,6722;6,4322;0,3898;0,4;0,3897;0,7209;0,7484;0,7361
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12356;e314004f;0,6057;4,6733;6,4398;0,3898;0,4;0,3897;0,7202;0,7484;0,7357
SARIMAXv2.4 (3, 0, 0)(1, 0, 1, 5) (YeoJohnson) (MinMax) + 1235;b17faaec;0,6053;4,6813;6,4437;0,3898;0,4;0,3897;0,7194;0,7484;0,7354
SARIMAXv2.4 (3, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 13;81dbd6f8;0,4867;5,7933;7,3475;0,431;0,4762;0,4286;0,5967;0,8466;0,7341
SARIMAXv2.4 (0, 0, 1)(0, 0, 2, 5) (RetLog) (MinMax) + 14;428a8d01;0,5442;5,8268;6,924;0,431;0,4211;0,4321;0,6319;0,8155;0,7329
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 125;afe5a848;0,5965;4,7216;6,515;0,3898;0,4;0,3897;0,7112;0,7484;0,7317
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1256;c94b5526;0,5965;4,7217;6,5151;0,3898;0,4;0,3897;0,7112;0,7484;0,7317
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12;6e4bb0e9;0,596;4,724;6,5189;0,3898;0,4;0,3897;0,7108;0,7484;0,7315
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 126;a64fc80a;0,5959;4,7241;6,5194;0,3898;0,4;0,3897;0,7107;0,7484;0,7315
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 124;907245c6;0,5958;4,722;6,5202;0,3898;0,4;0,3897;0,7108;0,7484;0,7315
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1246;2fb8fbf3;0,5955;4,7229;6,5227;0,3898;0,4;0,3897;0,7105;0,7484;0,7314
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 123456;6ee5b1c8;0,5956;4,7279;6,5223;0,3898;0,4;0,3897;0,7103;0,7484;0,7313
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1235;a34080d8;0,5954;4,7235;6,5236;0,3898;0,4;0,3897;0,7104;0,7484;0,7313
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1245;2361be08;0,5958;4,7273;6,5209;0,3898;0,4;0,3897;0,7105;0,7484;0,7313
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12456;be0c187c;0,5956;4,7288;6,5222;0,3898;0,4;0,3897;0,7103;0,7484;0,7313
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12356;8d1c50ad;0,5953;4,7245;6,5246;0,3898;0,4;0,3897;0,7103;0,7484;0,7313
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1256;6c7c89dd;0,5954;4,7282;6,524;0,3898;0,4;0,3897;0,7101;0,7484;0,7312
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 125;a2daedc1;0,5955;4,7278;6,5233;0,3898;0,4;0,3897;0,7102;0,7484;0,7312
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1235;51e7a28b;0,5952;4,7291;6,5255;0,3898;0,4;0,3897;0,71;0,7484;0,7311
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12356;d5e760d7;0,5952;4,7294;6,5254;0,3898;0,4;0,3897;0,71;0,7484;0,7311
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 123;4a5c3e82;0,5951;4,7279;6,526;0,3898;0,4;0,3897;0,71;0,7484;0,7311
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1245;742d185c;0,5952;4,7294;6,5256;0,3898;0,4;0,3897;0,71;0,7484;0,7311
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1236;fa349ff1;0,595;4,7301;6,5267;0,3898;0,4;0,3897;0,7098;0,7484;0,7311
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12345;b7df979e;0,5948;4,7295;6,5288;0,3898;0,4;0,3897;0,7097;0,7484;0,731
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12;c77dc75f;0,595;4,7311;6,5274;0,3898;0,4;0,3897;0,7097;0,7484;0,731
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 126;bc388d4b;0,5947;4,7332;6,5298;0,3898;0,4;0,3897;0,7094;0,7484;0,7309
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12456;f19b91a2;0,5946;4,7333;6,5302;0,3898;0,4;0,3897;0,7094;0,7484;0,7309
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 123456;6e22a654;0,5946;4,7301;6,53;0,3898;0,4;0,3897;0,7095;0,7484;0,7309
